"ano","id_municipio_nome","sigla_uf","natureza_juridica","populacao_atendida_agua","populacao_atentida_esgoto","populacao_urbana","volume_agua_produzido","volume_agua_faturado","consumo_eletrico_sistemas_agua","consumo_eletrico_sistemas_esgoto","volume_esgoto_tratado","volume_esgoto_faturado","receita_operacional_direta","receita_operacional_direta_agua","receita_operacional_direta_esgoto","arrecadacao_total","despesa_energia","investimento_agua_prestador","investimento_esgoto_prestador","investimento_total_prestador","investimento_agua_municipio","investimento_esgoto_municipio","investimento_total_municipio","investimento_agua_estado","investimento_esgoto_estado","investimento_total_estado"
2004,"Pimenteiras","PI","Sociedade de economia mista com administracao publica",NA,0,4458,NA,NA,NA,NA,NA,NA,168725,NA,0,171437.12,106668,NA,0,0,NA,NA,NA,NA,NA,NA
2005,"São Francisco do Piauí","PI","Sociedade de economia mista com administracao publica",NA,0,1731,NA,NA,NA,0,0,0,116473.2,NA,0,111286.05,11136.77,NA,0,0,NA,NA,NA,NA,NA,NA
1999,"Curaçá","BA","Autarquia",NA,6833,9853,NA,NA,NA,NA,224.59,0,314527,NA,0,404430,22681,NA,25395,107101,NA,NA,NA,NA,NA,NA
2011,"Itamaraju","BA","Sociedade de economia mista com administracao publica",NA,28170,49772,NA,NA,NA,216.87,0.01,0.62,6348838,NA,0,6501915,490310,NA,17208000,17208000,NA,NA,NA,NA,NA,NA
2003,"Angical","BA","Sociedade de economia mista com administracao publica",NA,0,5864,NA,NA,NA,0,0,0,84393.78,NA,0,83179,NA,NA,0,1448859,NA,NA,NA,NA,NA,NA
2006,"Cabaceiras do Paraguaçu","BA","Sociedade de economia mista com administracao publica",NA,0,3465,NA,NA,NA,NA,NA,NA,220661.11,NA,0,223738.58,83211.27,NA,0,101000,NA,NA,NA,NA,NA,NA
2006,"Caém","BA","Sociedade de economia mista com administracao publica",NA,0,2476,NA,NA,NA,NA,NA,NA,67252.7,NA,0,65663.53,4419.1,NA,0,0,NA,NA,NA,NA,NA,NA
2006,"Condeúba","BA","Sociedade de economia mista com administracao publica",NA,0,6370,NA,NA,NA,NA,NA,NA,463148.1,NA,0,492651.71,68523.41,NA,0,0,NA,NA,NA,NA,NA,NA
2006,"Muquém de São Francisco","BA","Sociedade de economia mista com administracao publica",NA,0,1062,NA,NA,NA,NA,NA,NA,50675.97,NA,0,53399.74,5670.01,NA,0,0,NA,NA,NA,NA,NA,NA
2006,"Nordestina","BA","Sociedade de economia mista com administracao publica",NA,0,3321,NA,NA,NA,NA,NA,NA,181650.77,NA,0,224398.95,22056.46,NA,0,0,NA,NA,NA,NA,NA,NA
2006,"Nova Canaã","BA","Sociedade de economia mista com administracao publica",NA,0,6417,NA,NA,NA,NA,NA,NA,356925.8,NA,0,369952.2,38486.66,NA,0,0,NA,NA,NA,NA,NA,NA
2004,"Riachão das Neves","BA","Sociedade de economia mista com administracao publica",NA,0,10650,NA,NA,NA,NA,NA,NA,335321.09,NA,0,351735.74,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2004,"Ruy Barbosa","BA","Sociedade de economia mista com administracao publica",NA,1127,19896,NA,NA,NA,NA,NA,28.5,808516.67,NA,0,786002.51,NA,NA,0,69000,NA,NA,NA,NA,NA,NA
2004,"São Sebastião do Passé","BA","Sociedade de economia mista com administracao publica",NA,0,30738,NA,NA,NA,NA,NA,NA,1179715.17,NA,0,1277968.07,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2006,"Tapiramutá","BA","Sociedade de economia mista com administracao publica",NA,0,14233,NA,NA,NA,NA,NA,NA,450761.54,NA,0,476891.64,54409.17,NA,0,0,NA,NA,NA,NA,NA,NA
2006,"Vereda","BA","Sociedade de economia mista com administracao publica",NA,0,1091,NA,NA,NA,NA,NA,NA,141277.5,NA,0,144562.21,18895.49,NA,0,0,NA,NA,NA,NA,NA,NA
2006,"Alcântara","MA","Sociedade de economia mista com administracao publica",NA,0,6000,NA,NA,NA,0,0,0,196485.73,NA,0,175738.11,170430.63,NA,0,0,NA,NA,NA,NA,NA,NA
2004,"Amarante do Maranhão","MA","Sociedade de economia mista com administracao publica",NA,0,12271,NA,NA,NA,NA,NA,NA,177857.75,NA,0,140154.33,37224.42,NA,0,0,NA,NA,NA,NA,NA,NA
2005,"Arame","MA","Sociedade de economia mista com administracao publica",NA,0,10479,NA,NA,NA,0,0,0,0,NA,0,0,8086.65,NA,0,0,NA,NA,NA,NA,NA,NA
2006,"Godofredo Viana","MA","Sociedade de economia mista com administracao publica",NA,0,4168,NA,NA,NA,0,0,0,66414.83,NA,0,59401.86,37101.25,NA,0,0,NA,NA,NA,NA,NA,NA
2005,"Gonçalves Dias","MA","Sociedade de economia mista com administracao publica",NA,0,7599,NA,NA,NA,0,0,0,216914.94,NA,0,266957.17,119405.57,NA,0,10877.98,NA,NA,NA,NA,NA,NA
2006,"Graça Aranha","MA","Sociedade de economia mista com administracao publica",NA,0,3067,NA,NA,NA,0,0,0,86537.05,NA,0,77399.3,145256.51,NA,0,18893.78,NA,NA,NA,NA,NA,NA
2006,"Poção de Pedras","MA","Sociedade de economia mista com administracao publica",NA,0,9179,NA,NA,NA,0,0,0,0,NA,0,0,167908.31,NA,0,34665.17,NA,NA,NA,NA,NA,NA
2006,"Sambaíba","MA","Sociedade de economia mista com administracao publica",NA,0,2140,NA,NA,NA,0,0,0,77096.19,NA,0,68955.33,47040.55,NA,0,0,NA,NA,NA,NA,NA,NA
2006,"Sucupira do Norte","MA","Sociedade de economia mista com administracao publica",NA,0,3867,NA,NA,NA,0,0,0,138945.51,NA,0,124273.77,65349.62,NA,0,0,NA,NA,NA,NA,NA,NA
2005,"Trizidela do Vale","MA","Sociedade de economia mista com administracao publica",NA,0,14676,NA,NA,NA,0,0,0,457426.2,NA,0,534215.46,0,NA,0,0,NA,NA,NA,NA,NA,NA
2004,"Baixa Grande do Ribeiro","PI","Sociedade de economia mista com administracao publica",NA,0,4044,NA,NA,NA,NA,NA,NA,144657,NA,0,142765.81,36463,NA,0,0,NA,NA,NA,NA,NA,NA
2006,"Campinas do Piauí","PI","Sociedade de economia mista com administracao publica",NA,0,1377,NA,NA,NA,NA,NA,NA,124875.98,NA,0,139645.22,27422.83,NA,0,19717,NA,NA,NA,NA,NA,NA
2006,"Eliseu Martins","PI","Sociedade de economia mista com administracao publica",NA,0,2614,NA,NA,NA,NA,NA,NA,246392.32,NA,0,246049.17,602.89,NA,0,0,NA,NA,NA,NA,NA,NA
2006,"Isaías Coelho","PI","Sociedade de economia mista com administracao publica",NA,0,1697,NA,NA,NA,NA,NA,NA,106684.85,NA,0,112161.79,80019.58,NA,0,0,NA,NA,NA,NA,NA,NA
2006,"São Luis do Piauí","PI","Sociedade de economia mista com administracao publica",NA,0,607,NA,NA,NA,NA,NA,NA,37275.15,NA,0,54695.84,24105.61,NA,0,0,NA,NA,NA,NA,NA,NA
2003,"União","PI","Sociedade de economia mista com administracao publica",NA,0,16530,NA,NA,NA,0,0,0,432245,NA,0,414599,76758,NA,0,0,NA,NA,NA,NA,NA,NA
2010,"Caldeirão Grande","BA","Administracao publica direta",NA,225,4558,NA,NA,NA,0,NA,0,0,NA,0,0,730,NA,0,5000,NA,NA,NA,NA,NA,NA
2010,"Itiruçu","BA","Administracao publica direta",NA,7500,9526,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA
2006,"Aramari","BA","Sociedade de economia mista com administracao publica",NA,0,4845,NA,NA,NA,NA,NA,NA,260385.2,NA,0,264933.01,46748.25,NA,0,0,NA,NA,NA,NA,NA,NA
2004,"Canudos","BA","Sociedade de economia mista com administracao publica",NA,0,7011,NA,NA,NA,NA,NA,NA,301571.34,NA,0,330320.59,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2003,"Conceição do Coité","BA","Sociedade de economia mista com administracao publica",NA,0,28636,NA,NA,NA,0,0,0,1083866.96,NA,0,904504,NA,NA,0,3911672,NA,NA,NA,NA,NA,NA
2006,"Encruzilhada","BA","Sociedade de economia mista com administracao publica",NA,0,6272,NA,NA,NA,NA,NA,NA,294522.06,NA,0,240959.78,13481.58,NA,45000,45000,NA,NA,NA,NA,NA,NA
2006,"Iaçu","BA","Sociedade de economia mista com administracao publica",NA,0,22998,NA,NA,NA,NA,NA,NA,1096557.15,NA,0,1139392.95,108176.76,NA,0,0,NA,NA,NA,NA,NA,NA
2006,"Ipupiara","BA","Sociedade de economia mista com administracao publica",NA,0,5410,NA,NA,NA,NA,NA,NA,292246.72,NA,0,275231.33,38938.39,NA,0,0,NA,NA,NA,NA,NA,NA
2003,"Santo Estêvão","BA","Sociedade de economia mista com administracao publica",NA,0,20303,NA,NA,NA,0,0,0,935077.55,NA,0,934206,NA,NA,0,189412,NA,NA,NA,NA,NA,NA
2004,"Senhor do Bonfim","BA","Sociedade de economia mista com administracao publica",NA,0,45237,NA,NA,NA,NA,NA,NA,3217715.37,NA,0,3422653.31,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2006,"Matinha","MA","Sociedade de economia mista com administracao publica",NA,0,7927,NA,NA,NA,0,0,0,74444.25,NA,0,66583.42,83920.78,NA,0,166430.99,NA,NA,NA,NA,NA,NA
2005,"Paulino Neves","MA","Sociedade de economia mista com administracao publica",NA,0,3582,NA,NA,NA,0,0,0,NA,NA,0,23554.68,1366.46,NA,0,0,NA,NA,NA,NA,NA,NA
2004,"Santa Helena","MA","Sociedade de economia mista com administracao publica",NA,0,16217,NA,NA,NA,NA,NA,NA,23997.05,NA,0,19234.88,8385.35,NA,0,0,NA,NA,NA,NA,NA,NA
2004,"São Vicente Ferrer","MA","Sociedade de economia mista com administracao publica",NA,0,4202,NA,NA,NA,NA,NA,NA,99052.45,NA,0,69391.49,52216.97,NA,0,0,NA,NA,NA,NA,NA,NA
2006,"Água Branca","PI","Sociedade de economia mista com administracao publica",NA,0,14569,NA,NA,NA,NA,NA,NA,773367.54,NA,0,760090.19,103066.64,NA,0,5363.17,NA,NA,NA,NA,NA,NA
2005,"Bertolínia","PI","Sociedade de economia mista com administracao publica",NA,0,3304,NA,NA,NA,0,0,0,227968.59,NA,0,195157.54,70736.15,NA,0,0,NA,NA,NA,NA,NA,NA
2006,"Brasileira","PI","Sociedade de economia mista com administracao publica",NA,0,2707,NA,NA,NA,NA,NA,NA,197866.93,NA,0,233944.76,19821.34,NA,0,0,NA,NA,NA,NA,NA,NA
2005,"Canavieira","PI","Sociedade de economia mista com administracao publica",NA,0,1869,NA,NA,NA,0,0,0,103672.67,NA,0,83453.47,44550.4,NA,0,0,NA,NA,NA,NA,NA,NA
2006,"Itaueira","PI","Sociedade de economia mista com administracao publica",NA,0,4883,NA,NA,NA,NA,NA,NA,395790.57,NA,0,376873.37,117240.7,NA,0,0,NA,NA,NA,NA,NA,NA
2005,"Jacobina do Piauí","PI","Sociedade de economia mista com administracao publica",NA,0,852,NA,NA,NA,0,0,0,72050.3,NA,0,61970.06,2040.35,NA,0,12907,NA,NA,NA,NA,NA,NA
2005,"Miguel Alves","PI","Sociedade de economia mista com administracao publica",NA,0,10047,NA,NA,NA,0,0,0,318204.57,NA,0,210127.55,209969.65,NA,0,4500,NA,NA,NA,NA,NA,NA
2006,"Novo Oriente do Piauí","PI","Sociedade de economia mista com administracao publica",NA,0,3349,NA,NA,NA,NA,NA,NA,238149.35,NA,0,245389.82,70864.48,NA,0,450,NA,NA,NA,NA,NA,NA
2005,"Santa Filomena","PI","Sociedade de economia mista com administracao publica",NA,0,2630,NA,NA,NA,0,0,0,89710.82,NA,0,83217.87,12682.44,NA,0,0,NA,NA,NA,NA,NA,NA
2009,"Lajedão","BA","Administracao publica direta",NA,2500,2129,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2006,"Barro Alto","BA","Sociedade de economia mista com administracao publica",NA,0,5188,NA,NA,NA,NA,NA,NA,276373.55,NA,0,261466.53,80348.71,NA,0,120000,NA,NA,NA,NA,NA,NA
2006,"Belo Campo","BA","Sociedade de economia mista com administracao publica",NA,0,9213,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,511000,NA,NA,NA,NA,NA,NA
2004,"Canarana","BA","Sociedade de economia mista com administracao publica",NA,0,9770,NA,NA,NA,NA,NA,NA,486038.63,NA,0,595421.17,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2003,"Crisópolis","BA","Sociedade de economia mista com administracao publica",NA,0,7106,NA,NA,NA,0,0,0,226092.71,NA,0,234671,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2003,"Entre Rios","BA","Sociedade de economia mista com administracao publica",NA,1857,24870,NA,NA,NA,0,0,0,2448699.1,NA,0,1006383,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2003,"Iaçu","BA","Sociedade de economia mista com administracao publica",NA,0,22205,NA,NA,NA,0,0,0,770277.53,NA,0,652673,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2006,"Ipecaetá","BA","Sociedade de economia mista com administracao publica",NA,0,2231,NA,NA,NA,NA,NA,NA,351594.96,NA,0,301941.41,211452.77,NA,0,0,NA,NA,NA,NA,NA,NA
2003,"Mairi","BA","Sociedade de economia mista com administracao publica",NA,0,9494,NA,NA,NA,0,0,0,399107.38,NA,0,335037,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2004,"Maracás","BA","Sociedade de economia mista com administracao publica",NA,0,19874,NA,NA,NA,NA,NA,NA,443538.53,NA,0,445754.1,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2006,"Nilo Peçanha","BA","Sociedade de economia mista com administracao publica",NA,0,2319,NA,NA,NA,NA,NA,NA,191331.76,NA,0,156309.31,4354.01,NA,0,0,NA,NA,NA,NA,NA,NA
2006,"Quijingue","BA","Sociedade de economia mista com administracao publica",NA,0,5222,NA,NA,NA,NA,NA,NA,287672.38,NA,0,322129.07,66900.7,NA,0,118000,NA,NA,NA,NA,NA,NA
2006,"Serra Dourada","BA","Sociedade de economia mista com administracao publica",NA,0,5496,NA,NA,NA,NA,NA,NA,268109.41,NA,0,284396.83,26165.07,NA,0,0,NA,NA,NA,NA,NA,NA
2006,"Ubatã","BA","Sociedade de economia mista com administracao publica",NA,0,15377,NA,NA,NA,NA,NA,NA,1005921.62,NA,0,969842.37,47232.13,NA,0,0,NA,NA,NA,NA,NA,NA
2004,"Barão de Grajaú","MA","Sociedade de economia mista com administracao publica",NA,0,8375,NA,NA,NA,NA,NA,NA,353709.84,NA,0,305379.18,110999.19,NA,0,0,NA,NA,NA,NA,NA,NA
2006,"Barreirinhas","MA","Sociedade de economia mista com administracao publica",NA,0,15252,NA,NA,NA,0,0,0,476146.69,NA,0,425868.7,304396.28,NA,7335.16,253130.22,NA,NA,NA,NA,NA,NA
2005,"Cidelândia","MA","Sociedade de economia mista com administracao publica",NA,0,4807,NA,NA,NA,0,0,0,136135.12,NA,0,183984.89,56651.93,NA,0,0,NA,NA,NA,NA,NA,NA
2004,"Humberto de Campos","MA","Sociedade de economia mista com administracao publica",NA,0,6420,NA,NA,NA,NA,NA,NA,69683.97,NA,0,52703.33,20126.85,NA,0,0,NA,NA,NA,NA,NA,NA
2004,"Paraibano","MA","Sociedade de economia mista com administracao publica",NA,0,13593,NA,NA,NA,NA,NA,NA,437876.28,NA,0,735066.8,123679.88,NA,0,0,NA,NA,NA,NA,NA,NA
2003,"Presidente Dutra","MA","Sociedade de economia mista com administracao publica",NA,0,28340,NA,NA,NA,NA,NA,NA,931631,NA,0,835828,216341,NA,0,2208499,NA,NA,NA,NA,NA,NA
2005,"São Bento","MA","Sociedade de economia mista com administracao publica",NA,0,18008,NA,NA,NA,0,0,0,405917.87,NA,0,510623.66,252759.73,NA,0,101606.92,NA,NA,NA,NA,NA,NA
2006,"São Raimundo das Mangabeiras","MA","Sociedade de economia mista com administracao publica",NA,0,10069,NA,NA,NA,0,0,0,177354.72,NA,0,158627.21,170976.82,NA,0,22268.85,NA,NA,NA,NA,NA,NA
2006,"Vitorino Freire","MA","Sociedade de economia mista com administracao publica",NA,0,13962,NA,NA,NA,0,0,0,153045.66,NA,0,136885.04,224679.55,NA,0,18010.61,NA,NA,NA,NA,NA,NA
2006,"Esperantina","PI","Sociedade de economia mista com administracao publica",NA,0,21852,NA,NA,NA,NA,NA,NA,1416603.64,NA,0,1499556.76,184772.04,NA,0,44406.87,NA,NA,NA,NA,NA,NA
2006,"Fronteiras","PI","Sociedade de economia mista com administracao publica",NA,0,6032,NA,NA,NA,NA,NA,NA,426138.66,NA,0,420921.85,31685.94,NA,0,0,NA,NA,NA,NA,NA,NA
2004,"Luís Correia","PI","Sociedade de economia mista com administracao publica",NA,0,10717,NA,NA,NA,NA,NA,NA,536198,NA,0,488354.1,52860,NA,0,0,NA,NA,NA,NA,NA,NA
2003,"Palmeirais","PI","Sociedade de economia mista com administracao publica",NA,0,4482,NA,NA,NA,0,0,0,201075,NA,0,208875,35452,NA,0,0,NA,NA,NA,NA,NA,NA
2006,"Santa Filomena","PI","Sociedade de economia mista com administracao publica",NA,0,2649,NA,NA,NA,NA,NA,NA,85651.84,NA,0,74772.46,844,NA,0,0,NA,NA,NA,NA,NA,NA
2003,"São João do Piauí","PI","Sociedade de economia mista com administracao publica",NA,0,11701,NA,NA,NA,0,0,0,531811,NA,0,483643,146455,NA,0,0,NA,NA,NA,NA,NA,NA
2004,"São Miguel do Tapuio","PI","Sociedade de economia mista com administracao publica",NA,0,6629,NA,NA,NA,NA,NA,NA,343194,NA,0,279483.98,53937,NA,0,0,NA,NA,NA,NA,NA,NA
2003,"Adustina","BA","Sociedade de economia mista com administracao publica",NA,0,4541,NA,NA,NA,0,0,0,148375.9,NA,0,136019,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2006,"Araci","BA","Sociedade de economia mista com administracao publica",NA,0,16751,NA,NA,NA,NA,NA,NA,965067.72,NA,0,854215.19,240311.94,NA,0,0,NA,NA,NA,NA,NA,NA
2006,"Coronel João Sá","BA","Sociedade de economia mista com administracao publica",NA,0,6063,NA,NA,NA,NA,NA,NA,389495.2,NA,0,405249.24,107690.08,NA,0,0,NA,NA,NA,NA,NA,NA
2004,"Dom Macedo Costa","BA","Sociedade de economia mista com administracao publica",NA,0,1269,NA,NA,NA,NA,NA,NA,83641.87,NA,0,71973.03,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2006,"Elísio Medrado","BA","Sociedade de economia mista com administracao publica",NA,0,2519,NA,NA,NA,NA,NA,NA,201835.21,NA,0,159558.02,59109.96,NA,0,0,NA,NA,NA,NA,NA,NA
2002,"Entre Rios","BA","Sociedade de economia mista com administracao publica",NA,3091,24284,NA,NA,NA,NA,NA,NA,748765.47,NA,0,790861.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,"Itarantim","BA","Sociedade de economia mista com administracao publica",NA,0,12845,NA,NA,NA,NA,NA,NA,814770.7,NA,0,790908.14,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2006,"Lafaiete Coutinho","BA","Sociedade de economia mista com administracao publica",NA,0,1568,NA,NA,NA,NA,NA,NA,128220.82,NA,0,136690.82,157901.69,NA,0,0,NA,NA,NA,NA,NA,NA
2004,"Lençóis","BA","Sociedade de economia mista com administracao publica",NA,0,6883,NA,NA,NA,NA,NA,NA,432562.42,NA,0,478701.3,NA,NA,0,478000,NA,NA,NA,NA,NA,NA
2006,"Maiquinique","BA","Sociedade de economia mista com administracao publica",NA,0,4943,NA,NA,NA,NA,NA,NA,424228.71,NA,0,409231.69,24383.91,NA,0,0,NA,NA,NA,NA,NA,NA
2006,"Paramirim","BA","Sociedade de economia mista com administracao publica",NA,0,8017,NA,NA,NA,NA,NA,NA,927428.43,NA,0,900761.09,286122.21,NA,0,21000,NA,NA,NA,NA,NA,NA
2006,"Ribeira do Amparo","BA","Sociedade de economia mista com administracao publica",NA,0,1456,NA,NA,NA,NA,NA,NA,84495.82,NA,0,86555.32,11248.12,NA,0,0,NA,NA,NA,NA,NA,NA
2006,"Rio do Antônio","BA","Sociedade de economia mista com administracao publica",NA,0,5450,NA,NA,NA,NA,NA,NA,443123.43,NA,0,453952.85,138530.53,NA,0,0,NA,NA,NA,NA,NA,NA
2006,"Santa Luzia","BA","Sociedade de economia mista com administracao publica",NA,0,8006,NA,NA,NA,NA,NA,NA,437342.93,NA,0,457652.39,41200.18,NA,0,0,NA,NA,NA,NA,NA,NA
2003,"Bacuri","MA","Sociedade de economia mista com administracao publica",NA,0,7914,NA,NA,NA,0,0,0,87757,NA,0,91339,18799,NA,0,10373,NA,NA,NA,NA,NA,NA
2006,"Barra do Corda","MA","Sociedade de economia mista com administracao publica",NA,0,43606,NA,NA,NA,0,0,0,1342212.87,NA,0,1200483.92,761616.75,NA,0,6945.52,NA,NA,NA,NA,NA,NA
2003,"Coelho Neto","MA","Sociedade de economia mista com administracao publica",NA,0,35392,NA,NA,NA,0,0,0,221780,NA,0,185377,103130,NA,0,242734,NA,NA,NA,NA,NA,NA
2005,"Jatobá","MA","Sociedade de economia mista com administracao publica",NA,0,1776,NA,NA,NA,0,0,0,53612.87,NA,0,63403.58,61866.11,NA,0,1041.92,NA,NA,NA,NA,NA,NA
2005,"Luís Domingues","MA","Sociedade de economia mista com administracao publica",NA,0,4677,NA,NA,NA,0,0,0,47120.47,NA,0,35865.07,28910.72,NA,0,0,NA,NA,NA,NA,NA,NA
2004,"Matinha","MA","Sociedade de economia mista com administracao publica",NA,0,7614,NA,NA,NA,NA,NA,NA,83028.06,NA,0,52383.18,75390.81,NA,0,115932.19,NA,NA,NA,NA,NA,NA
2004,"Pirapemas","MA","Sociedade de economia mista com administracao publica",NA,0,8140,NA,NA,NA,NA,NA,NA,198462.77,NA,0,142503.78,72102.72,NA,0,0,NA,NA,NA,NA,NA,NA
2004,"Santa Filomena do Maranhão","MA","Sociedade de economia mista com administracao publica",NA,0,1857,NA,NA,NA,NA,NA,NA,41703.01,NA,0,50808.34,35086.29,NA,0,0,NA,NA,NA,NA,NA,NA
2005,"Santa Quitéria do Maranhão","MA","Sociedade de economia mista com administracao publica",NA,0,12898,NA,NA,NA,0,0,0,228234.48,NA,0,223292.43,49764.76,NA,0,0,NA,NA,NA,NA,NA,NA
2003,"São Mateus do Maranhão","MA","Sociedade de economia mista com administracao publica",NA,0,27018,NA,NA,NA,0,0,0,209821,NA,0,185602,97564,NA,0,45263,NA,NA,NA,NA,NA,NA
2004,"São Raimundo das Mangabeiras","MA","Sociedade de economia mista com administracao publica",NA,0,9963,NA,NA,NA,NA,NA,NA,347128.75,NA,0,341202.48,47757.75,NA,0,15512,NA,NA,NA,NA,NA,NA
2003,"Vargem Grande","MA","Sociedade de economia mista com administracao publica",NA,0,17391,NA,NA,NA,0,0,0,291235,NA,0,271097,249317,NA,0,54952,NA,NA,NA,NA,NA,NA
2003,"Castelo do Piauí","PI","Sociedade de economia mista com administracao publica",NA,0,9306,NA,NA,NA,0,0,0,371647,NA,0,373321,60512,NA,0,99261.01,NA,NA,NA,NA,NA,NA
2006,"Gilbués","PI","Sociedade de economia mista com administracao publica",NA,0,4939,NA,NA,NA,NA,NA,NA,166077.97,NA,0,175808.06,72968.02,NA,0,450,NA,NA,NA,NA,NA,NA
2003,"Gilbués","PI","Sociedade de economia mista com administracao publica",NA,0,4695,NA,NA,NA,0,0,0,126073,NA,0,127374,46974,NA,0,0,NA,NA,NA,NA,NA,NA
2006,"Guadalupe","PI","Sociedade de economia mista com administracao publica",NA,0,10157,NA,NA,NA,NA,NA,NA,601819.15,NA,0,559195.97,713.28,NA,0,8872.48,NA,NA,NA,NA,NA,NA
2004,"Jacobina do Piauí","PI","Sociedade de economia mista com administracao publica",NA,0,852,NA,NA,NA,NA,NA,NA,64654,NA,0,53718.3,14853,NA,0,0,NA,NA,NA,NA,NA,NA
2005,"Jurema","PI","Sociedade de economia mista com administracao publica",NA,0,509,NA,NA,NA,0,0,0,25931.95,NA,0,21742.87,168.49,NA,0,0,NA,NA,NA,NA,NA,NA
2006,"São José do Peixe","PI","Sociedade de economia mista com administracao publica",NA,0,1867,NA,NA,NA,NA,NA,NA,153969.05,NA,0,153983.87,14952.5,NA,0,8306.44,NA,NA,NA,NA,NA,NA
2006,"São Raimundo Nonato","PI","Sociedade de economia mista com administracao publica",NA,0,18788,NA,NA,NA,NA,NA,NA,1002566.66,NA,0,1053976.3,778165.67,NA,0,77505.47,NA,NA,NA,NA,NA,NA
1998,"Curaçá","BA","Autarquia",NA,5598,9825,NA,NA,NA,NA,NA,0,324250.75,NA,0,373413.27,20787.27,NA,51094.35,165836.55,NA,NA,NA,NA,NA,NA
2009,"Iaçu","BA","Administracao publica direta",NA,16000,21789,NA,NA,NA,1,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2010,"Mirante","BA","Administracao publica direta",NA,1679,1809,NA,NA,NA,52,102,0,0,NA,0,0,23498.45,NA,0,0,NA,NA,NA,NA,NA,NA
2006,"Cafarnaum","BA","Sociedade de economia mista com administracao publica",NA,0,9786,NA,NA,NA,NA,NA,NA,419080.07,NA,0,426485.66,39932.62,NA,0,0,NA,NA,NA,NA,NA,NA
2003,"Camamu","BA","Sociedade de economia mista com administracao publica",NA,0,12197,NA,NA,NA,0,0,0,434964.86,NA,0,380404,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2006,"Canápolis","BA","Sociedade de economia mista com administracao publica",NA,0,2589,NA,NA,NA,NA,NA,NA,148019.19,NA,0,152565.66,30092.94,NA,0,0,NA,NA,NA,NA,NA,NA
2006,"Ipirá","BA","Sociedade de economia mista com administracao publica",NA,0,23062,NA,NA,NA,NA,NA,0,1932270.99,NA,0,1743058.15,444312.23,NA,0,150000,NA,NA,NA,NA,NA,NA
2006,"Itagimirim","BA","Sociedade de economia mista com administracao publica",NA,0,5851,NA,NA,NA,NA,NA,NA,329095.47,NA,0,366245.42,45625,NA,0,0,NA,NA,NA,NA,NA,NA
2006,"Itaquara","BA","Sociedade de economia mista com administracao publica",NA,0,4431,NA,NA,NA,NA,NA,NA,230368.33,NA,0,217360.14,49699.21,NA,0,0,NA,NA,NA,NA,NA,NA
2006,"Jaguaripe","BA","Sociedade de economia mista com administracao publica",NA,0,4614,NA,NA,NA,NA,NA,NA,350458.39,NA,0,331777.8,35717.59,NA,0,0,NA,NA,NA,NA,NA,NA
2003,"Jandaíra","BA","Sociedade de economia mista com administracao publica",NA,0,5812,NA,NA,NA,0,0,0,126360.14,NA,0,106501,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2003,"Presidente Tancredo Neves","BA","Sociedade de economia mista com administracao publica",NA,0,6307,NA,NA,NA,0,0,0,253342.23,NA,0,267708,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2006,"Senhor do Bonfim","BA","Sociedade de economia mista com administracao publica",NA,0,42577,NA,NA,NA,NA,NA,NA,3894429.77,NA,0,4091254.29,1189118.77,NA,0,0,NA,NA,NA,NA,NA,NA
2006,"Serrolândia","BA","Sociedade de economia mista com administracao publica",NA,0,5790,NA,NA,NA,NA,NA,NA,521447.25,NA,0,482978.96,57018.09,NA,0,14000,NA,NA,NA,NA,NA,NA
2005,"Alcântara","MA","Sociedade de economia mista com administracao publica",NA,0,5949,NA,NA,NA,0,0,0,167745.63,NA,0,168609.33,156261.26,NA,0,0,NA,NA,NA,NA,NA,NA
2006,"Anapurus","MA","Sociedade de economia mista com administracao publica",NA,0,4611,NA,NA,NA,0,0,0,174104.49,NA,0,155720.19,64329.79,NA,0,0,NA,NA,NA,NA,NA,NA
